107.43,107.43,107.66,107.23,107.08,
107.42,107.08,108.13,107.07,107.67,
107.08,107.67,107.92,107.02,108.1,
107.69,108.1,108.64,107.64,107.58,
108.11,107.58,108.22,107.5,107.52,
107.56,107.52,107.66,107.25,106.67,
107.51,106.67,107.59,106.44,105.84,
106.68,105.84,106.68,105.11,106.04,
105.84,106.04,106.23,105.65,105.54,
106.04,105.54,106.22,104.97,105.88,
105.55,105.88,106.05,105.24,105.76,
105.87,105.76,106.06,105.38,106.02,
105.77,106.02,106.12,105.58,105.78,
105.99,105.78,106.05,104.74,105.75,
105.79,105.75,105.95,105.44,106.14,
105.74,106.14,106.26,105.68,106.02,
106.17,106.02,106.39,105.98,105.8,
106.01,105.8,106.18,105.64,105.78,
105.78,105.78,105.97,105.57,105.38,
105.79,105.38,106.16,105.28,105.1,
105.37,105.1,105.84,105.07,103.85,
105.11,103.85,105.37,103.12,104.24,
103.85,104.24,104.34,103.51,104.35,
104.23,104.35,104.47,103.79,104.22,
104.33,104.22,104.52,103.95,104.51,
104.23,104.51,104.7,102.48,105.75,
104.5,105.75,105.81,104.49,105.29,
105.78,105.29,106.15,105.14,106.3,
105.29,106.3,106.39,105.15,105.76,
106.36,105.76,106.63,105.72,106.34,
105.78,106.34,106.44,105.78,106.13,
106.35,106.13,106.6,106.0,106.59,
106.13,106.59,106.88,106.11,105.86,
105.94,105.86,106.21,105.77,106.37,
105.87,106.37,106.4,105.77,106.14,
106.36,106.14,106.41,106.1,106.15,
106.15,106.15,106.36,106.05,106.5,
106.12,106.5,106.68,106.11,106.84,
106.48,106.84,106.94,106.48,107.03,
106.85,107.03,107.08,106.84,106.9,
107.04,106.9,107.21,106.89,107.09,
106.89,107.09,107.16,106.86,107.31,
107.09,107.31,107.54,107.03,108.46,
107.34,108.46,108.47,107.16,108.7,
108.47,108.7,110.07,108.47,108.41,
108.72,108.41,109.12,108.31,108.01,
108.42,108.01,108.55,107.86,107.84,
108.02,107.84,108.43,107.59,107.71,
107.83,107.71,107.95,107.58,107.81,
107.72,107.81,107.88,107.44,108.51,
107.82,108.51,108.51,107.79,108.84,
108.52,108.84,108.87,108.38,108.54,
108.85,108.54,109.06,108.4,108.3,
108.53,108.3,108.53,108.15,108.22,
108.26,108.22,108.42,108.12,108.12,
108.21,108.12,108.49,108.04,107.89,
108.12,107.89,108.19,107.61,108.9,
107.91,108.9,109.34,107.9,108.58,
108.91,108.58,108.95,108.51,108.34,
108.57,108.34,109.03,108.26,108.26,
108.33,108.26,108.56,108.07,108.68,
108.26,108.68,108.89,108.13,108.46,
108.67,108.46,108.84,108.29,108.77,
108.45,108.77,108.79,108.44,108.51,
108.78,108.51,108.84,108.34,108.19,
108.5,108.19,108.59,108.18,107.86,
108.21,107.86,108.22,107.43,108.0,
107.87,108.0,108.14,107.24,107.82,
108.0,107.82,108.08,107.5,107.78,
107.83,107.78,108.0,107.67,107.86,
107.82,107.86,108.12,107.75,107.84,
107.85,107.84,108.03,107.73,108.78,
107.84,108.78,109.01,107.65,108.8,
108.8,108.8,109.29,108.55,109.22,
108.79,109.22,109.37,108.71,109.07,
109.24,109.07,109.38,108.95,109.34,
109.08,109.34,109.46,108.95,110.01,
109.36,110.01,110.74,109.35,110.46,
110.01,110.46,110.7,109.99,109.99,
110.45,109.99,110.76,109.87,109.37,
109.98,109.37,110.06,108.92,109.36,
109.37,109.36,109.69,109.12,108.72,
109.37,108.72,109.41,108.61,108.79,
108.7,108.79,108.82,108.21,108.57,
108.78,108.57,108.81,108.38,108.18,
108.55,108.18,109.1,108.15,108.33,
108.2,108.33,108.76,107.77,108.37,
108.33,108.37,108.44,108.01,108.65,
108.36,108.65,108.73,108.02,108.6,
108.65,108.6,108.85,108.36,108.67,
108.59,108.67,108.81,108.3,108.53,
108.68,108.53,108.96,108.05,108.27,
108.52,108.27,108.59,107.81,107.62,
108.28,107.62,108.29,107.0,107.75,
107.61,107.75,107.82,107.31,107.64,
107.76,107.64,108.01,107.5,107.71,
107.64,107.71,107.82,107.19,108.34,
107.72,108.34,108.37,107.71,108.12,
108.35,108.12,108.73,108.01,108.1,
108.14,108.1,108.31,108.0,107.76,
108.1,107.76,108.41,107.64,107.98,
107.78,107.98,108.03,107.46,107.52,
107.97,107.52,108.03,107.32,107.79,
107.53,107.79,108.37,107.31,108.0,
107.77,108.0,108.09,107.46,107.94,
108.01,107.94,108.16,107.72,108.28,
107.95,108.28,108.44,107.94,108.02,
108.33,108.02,108.45,107.96,108.21,
108.04,108.21,108.23,107.87,108.16,
108.22,108.16,108.55,108.13,108.22,
108.15,108.22,108.32,107.87,108.11,
108.23,108.11,108.37,107.96,107.96,
108.12,107.96,108.3,107.82,108.16,
107.96,108.16,108.19,107.71,108.37,
108.17,108.37,108.41,108.06,108.65,
108.38,108.65,108.67,108.16,110.17,
108.65,110.17,110.49,108.65,110.45,
110.19,110.45,110.73,110.02,111.06,
110.42,111.06,111.52,110.42,111.82,
111.07,111.82,112.01,111.07,112.85,
111.84,112.85,112.98,111.77,113.08,
112.83,113.08,113.92,112.75,113.07,
113.08,113.07,113.62,112.7,111.95,
113.04,111.95,113.29,111.54,112.4,
111.97,112.4,112.42,111.51,111.75,
112.4,111.75,112.41,111.28,112.36,
111.76,112.36,112.71,111.69,112.29,
112.37,112.29,112.92,111.79,112.78,
112.3,112.78,113.29,111.7,113.32,
112.74,113.32,113.38,112.54,113.32,
113.31,113.32,113.8,112.93,113.29,
113.33,113.29,113.66,113.16,113.25,
113.28,113.25,113.42,112.95,113.95,
113.21,113.95,114.03,113.19,113.9,
113.98,113.9,114.4,113.61,115.27,
113.89,115.27,115.53,113.49,115.65,
115.29,115.65,116.0,114.99,115.45,
115.66,115.45,115.75,115.21,114.74,
115.45,114.74,115.85,114.71,113.84,
114.73,113.84,114.73,113.37,113.95,
113.79,113.95,114.32,112.85,114.5,
114.09,114.5,115.68,113.81,114.96,
114.54,114.96,115.56,114.41,114.73,
114.97,114.73,115.36,114.44,115.34,
114.72,115.34,115.41,114.4,114.59,
115.32,114.59,115.72,114.33,114.59,
114.58,114.59,114.78,114.3,114.29,
114.6,114.29,115.22,114.08,113.96,
114.31,113.96,114.44,113.93,114.42,
113.97,114.42,114.67,113.96,114.11,
114.41,114.11,114.93,113.98,114.47,
114.12,114.47,115.23,114.01,114.79,
114.46,114.79,115.02,114.43,113.92,
114.78,113.92,115.53,113.9,114.92,
113.93,114.92,115.23,113.65,115.4,
114.93,115.4,115.48,114.7,116.01,
115.38,116.01,116.48,115.14,115.32,
115.98,115.32,116.51,115.27,115.07,
115.31,115.07,116.0,114.33,114.67,
115.06,114.67,115.26,114.5,114.29,
114.66,114.29,114.73,113.96,113.91,
114.28,113.91,114.3,113.34,114.32,
113.93,114.32,114.43,113.59,115.14,
114.33,115.14,115.24,113.72,113.19,
115.15,113.19,115.18,112.74,113.4,
113.16,113.4,114.48,112.91,113.24,
113.37,113.24,113.99,113.11,113.61,
113.24,113.61,113.66,112.9,113.72,
113.63,113.72,114.01,113.33,113.75,
113.74,113.75,113.88,113.38,114.47,
113.74,114.47,114.75,113.74,112.68,
114.48,112.68,114.59,111.55,112.42,
112.67,112.42,112.76,112.06,111.98,
112.42,111.98,112.79,111.19,111.96,
111.97,111.96,112.62,111.51,112.69,
111.96,112.69,112.99,111.57,112.85,
112.7,112.85,113.09,112.39,111.66,
112.82,111.66,112.85,111.3,111.96,
111.67,111.96,112.06,111.44,112.37,
111.95,112.37,112.72,111.93,112.54,
112.37,112.54,112.57,111.75,112.3,
112.55,112.3,112.8,112.27,110.92,
112.35,110.92,112.35,110.4,111.71,
110.91,111.71,111.92,110.88,111.88,
111.7,111.88,112.15,111.41,111.74,
111.89,111.74,112.14,111.46,111.87,
111.74,111.87,112.17,111.36,111.94,
111.88,111.94,112.48,111.34,113.12,
111.94,113.12,113.78,111.87,113.54,
113.16,113.54,114.12,112.33,113.02,
113.56,113.02,113.63,112.66,115.07,
113.02,115.07,115.33,112.98,114.44,
115.07,114.44,115.46,114.41,114.56,
114.43,114.56,114.92,114.2,114.99,
114.56,114.99,115.04,113.8,116.28,
115.29,116.28,116.65,115.26,116.78,
116.29,116.78,117.01,116.05,115.94,
116.79,115.94,117.05,115.74,116.0,
115.93,116.0,116.6,115.78,115.98,
115.96,115.98,116.54,115.74,116.85,
115.94,116.85,116.87,115.89,117.96,
116.85,117.96,118.04,116.47,118.58,
117.97,118.58,118.8,117.95,117.56,
118.57,117.56,118.96,117.43,117.34,
117.57,117.34,118.45,117.03,118.08,
117.33,118.08,118.23,117.26,118.0,
118.07,118.0,118.14,117.08,117.74,
117.99,117.74,118.86,117.4,118.43,
117.73,118.43,119.28,117.73,119.42,
118.44,119.42,120.24,118.26,118.16,
119.43,118.16,120.22,117.66,118.04,
118.03,118.04,118.94,117.28,118.08,
118.03,118.08,118.39,117.43,118.65,
118.07,118.65,118.96,117.81,118.19,
118.64,118.19,119.0,118.18,117.45,
118.2,117.45,118.37,116.95,118.15,
117.41,118.15,118.24,117.0,117.11,
118.16,117.11,118.27,117.05,118.88,
117.11,118.88,118.96,116.9,118.21,
118.89,118.21,118.96,117.95,118.36,
118.22,118.36,118.85,118.07,117.82,
118.38,117.82,118.48,117.82,118.36,
117.8,118.36,118.66,117.8,118.91,
118.36,118.91,119.04,118.03,119.75,
118.92,119.75,119.8,118.54,118.55,
119.74,118.55,119.93,117.19,117.49,
118.54,117.49,119.56,117.0,117.88,
117.45,117.88,118.14,117.45,117.94,
117.87,117.94,118.24,117.22,117.1,
117.93,117.1,118.03,116.74,116.39,
117.11,116.39,117.43,116.1,117.09,
116.38,117.09,117.28,116.21,115.9,
117.09,115.9,117.18,115.84,115.87,
115.89,115.87,116.8,115.48,116.07,
115.86,116.07,116.21,115.64,116.49,
116.06,116.49,116.7,115.94,116.17,
116.52,116.17,116.7,116.0,116.37,
116.2,116.37,116.79,116.09,116.43,
116.39,116.43,116.84,116.26,115.63,
115.04,115.63,115.67,114.67,115.84,
115.63,115.84,116.03,115.12,115.21,
115.83,115.21,116.71,115.16,114.67,
115.22,114.67,115.68,114.38,114.38,
114.64,114.38,114.79,114.07,115.87,
114.37,115.87,115.93,114.35,116.12,
115.88,116.12,116.72,115.88,115.87,
116.09,115.87,116.66,115.8,115.43,
115.86,115.43,116.07,114.87,115.21,
115.4,115.21,115.47,114.71,114.49,
115.22,114.49,115.22,114.06,116.95,
114.48,116.95,117.27,114.24,116.99,
116.95,116.99,117.47,116.16,116.64,
117.01,116.64,117.34,116.54,116.34,
116.63,116.34,117.37,115.98,113.47,
116.32,113.47,116.94,113.42,113.62,
113.32,113.62,114.36,113.13,113.75,
113.61,113.75,114.09,113.34,113.95,
113.77,113.95,114.49,113.36,113.98,
113.95,113.98,114.25,113.61,114.34,
113.99,114.34,114.7,113.94,114.16,
114.35,114.16,114.48,113.77,114.14,
114.2,114.14,114.41,113.9,113.8,
114.1,113.8,114.19,113.74,114.6,
113.79,114.6,114.67,113.75,114.66,
114.62,114.66,115.0,114.52,114.88,
114.68,114.88,115.49,114.42,115.22,
114.91,115.22,115.43,114.81,115.31,
115.23,115.31,115.59,114.94,114.81,
115.32,114.81,115.55,114.62,114.65,
114.83,114.65,115.09,114.26,114.7,
114.67,114.7,114.95,114.47,115.23,
114.68,115.23,115.35,114.44,115.04,
115.23,115.04,115.46,114.86,114.98,
115.03,114.98,115.29,114.75,115.39,
114.97,115.39,115.75,114.89,115.95,
115.4,115.95,116.16,115.21,115.1,
115.93,115.1,115.99,114.66,115.32,
115.11,115.32,115.4,114.65,114.12,
115.33,114.12,115.37,113.49,114.37,
114.15,114.37,114.57,113.55,114.58,
114.36,114.58,114.9,114.15,114.66,
114.56,114.66,115.04,114.02,115.2,
114.67,115.2,115.21,114.58,115.33,
115.19,115.33,115.41,115.04,114.68,
115.32,114.68,115.61,114.62,114.69,
114.69,114.69,114.73,114.37,114.53,
114.71,114.53,114.73,114.44,114.62,
114.47,114.62,114.62,114.27,114.61,
114.58,114.61,115.05,114.47,114.59,
114.6,114.59,114.73,113.73,114.11,
114.62,114.11,114.68,114.09,114.23,
114.12,114.23,114.35,113.64,114.79,
114.24,114.79,115.13,114.17,114.65,
114.8,114.65,114.96,114.6,114.7,
114.66,114.7,115.07,114.58,114.38,
114.71,114.38,114.77,114.06,113.37,
114.39,113.37,114.46,112.55,118.19,
113.37,118.19,118.81,112.93,115.52,
118.25,115.52,121.61,115.19,115.27,
115.5,115.27,115.51,113.55,114.68,
115.26,114.68,115.49,114.26,114.92,
114.67,114.92,114.98,113.72,115.96,
114.9,115.96,117.01,114.69,116.76,
115.97,116.76,117.89,115.56,116.66,
116.77,116.66,116.9,116.0,117.29,
116.66,117.29,117.45,115.83,115.3,
117.29,115.3,117.3,114.54,115.87,
115.29,115.87,118.08,115.08,114.29,
115.83,114.29,117.32,113.74,112.43,
114.27,112.43,114.49,111.54,112.93,
112.45,112.93,112.99,112.04,112.32,
112.92,112.32,112.93,111.84,113.2,
112.31,113.2,113.45,112.2,115.49,
113.21,115.49,115.93,112.76,115.46,
115.63,115.46,116.23,114.96,116.95,
115.47,116.95,117.24,115.46,117.11,
116.96,117.11,117.5,116.72,116.95,
117.15,116.95,117.87,116.74,117.68,
116.98,117.68,117.73,116.46,118.11,
117.69,118.11,118.38,116.77,117.27,
118.09,117.27,119.64,117.26,117.13,
117.28,117.13,117.97,116.93,117.78,
117.1,117.78,117.83,117.1,116.84,
117.77,116.84,118.25,116.53,114.63,
116.83,114.63,117.07,114.37,114.53,
114.65,114.53,115.62,113.88,114.45,
114.56,114.45,115.75,114.36,116.32,
114.57,116.32,116.45,114.32,115.69,
116.31,115.69,116.32,115.21,116.38,
115.7,116.38,116.42,115.49,115.67,
116.37,115.67,116.42,115.64,116.26,
115.67,116.26,116.41,115.36,116.41,
116.25,116.41,116.6,116.01,115.5,
116.42,115.5,116.43,115.45,116.18,
115.51,116.18,116.22,115.47,115.25,
116.13,115.25,116.18,114.82,115.25,
115.24,115.25,115.8,114.61,116.01,
115.2,116.01,116.23,114.66,117.74,
115.99,117.74,118.2,115.99,117.89,
117.75,117.89,118.33,117.29,119.14,
117.83,119.14,119.34,117.75,119.1,
119.15,119.1,119.37,118.51,119.49,
119.1,119.49,120.46,119.1,121.05,
119.5,121.05,121.52,119.5,120.22,
121.05,120.22,121.19,120.12,120.94,
120.21,120.94,122.9,120.21,120.19,
120.94,120.19,121.09,120.07,120.94,
120.24,120.94,121.09,119.88,120.38,
120.93,120.38,121.4,120.12,121.85,
120.38,121.85,122.16,119.32,121.35,
121.84,121.35,122.79,120.51,123.44,
121.37,123.44,124.44,121.11,121.65,
123.47,121.65,123.91,121.65,121.66,
121.63,121.66,122.5,120.86,121.5,
121.65,121.5,121.71,120.66,122.78,
121.51,122.78,123.22,121.22,123.56,
122.78,123.56,123.56,122.65,122.86,
123.55,122.86,123.65,122.56,124.35,
123.86,124.35,125.07,123.66,123.3,
124.32,123.3,124.54,123.1,123.07,
123.29,123.07,123.66,122.74,122.72,
123.07,122.72,123.64,122.51,124.1,
122.71,124.1,124.52,122.69,124.86,
124.1,124.86,125.62,123.88,124.21,
124.84,124.21,124.85,124.02,124.13,
124.22,124.13,124.52,123.19,124.24,
124.06,124.24,124.3,123.34,124.04,
