93.47,93.97,93.98,93.47,94.16,
93.97,94.16,94.22,93.94,94.36,
94.16,94.36,94.44,93.84,94.06,
94.35,94.06,94.72,93.98,94.13,
94.07,94.13,94.22,93.51,94.29,
94.14,94.29,94.52,94.09,94.03,
94.3,94.03,94.39,93.86,95.06,
94.03,95.06,95.21,94.03,94.74,
95.06,94.74,95.53,94.54,94.7,
94.76,94.7,94.86,94.19,94.32,
94.71,94.32,94.97,94.3,94.91,
94.31,94.91,95.05,93.89,94.85,
94.92,94.85,95.02,94.56,94.8,
94.85,94.8,95.01,94.55,94.56,
94.83,94.56,94.91,94.44,94.73,
94.56,94.73,94.76,94.43,94.73,
94.72,94.73,94.76,94.56,95.5,
95.1,95.5,95.53,95.1,95.83,
95.51,95.83,95.84,95.4,95.8,
95.83,95.8,95.91,95.69,95.68,
95.79,95.68,95.82,95.64,95.65,
95.68,95.65,95.9,95.62,95.57,
95.65,95.57,95.68,95.41,95.49,
95.58,95.49,95.6,95.07,94.71,
95.49,94.71,95.71,94.52,94.53,
94.72,94.53,95.11,94.36,94.44,
94.52,94.44,94.57,94.0,94.89,
94.44,94.89,94.89,94.38,94.78,
94.89,94.78,95.02,94.51,94.38,
94.78,94.38,94.96,94.05,95.18,
94.4,95.18,95.25,94.08,96.26,
95.17,96.26,96.39,95.15,96.28,
96.26,96.28,96.43,95.73,95.84,
96.27,95.84,96.3,95.81,95.84,
95.84,95.84,96.44,95.49,95.5,
95.81,95.5,96.18,95.22,95.66,
95.5,95.66,95.7,95.37,95.55,
95.66,95.55,95.66,95.49,95.68,
95.3,95.68,95.77,95.3,95.81,
95.69,95.81,95.89,95.62,95.83,
95.82,95.83,95.94,95.72,95.72,
95.83,95.72,95.91,95.61,95.88,
95.71,95.88,95.93,95.63,95.45,
95.9,95.45,95.9,95.45,95.46,
95.45,95.46,95.49,94.89,95.03,
95.47,95.03,95.47,94.73,94.87,
95.04,94.87,95.24,94.55,94.83,
94.86,94.83,95.27,94.75,95.34,
94.82,95.34,95.35,94.71,94.88,
95.34,94.88,95.46,94.8,94.76,
94.88,94.76,95.15,94.18,95.16,
94.75,95.16,95.46,94.18,95.38,
95.16,95.38,95.43,94.98,95.18,
95.37,95.18,95.47,95.14,94.98,
95.18,94.98,95.39,94.94,94.75,
94.98,94.75,95.03,94.41,94.56,
94.73,94.56,94.79,94.53,94.43,
94.56,94.43,94.57,94.35,94.54,
94.43,94.54,94.59,94.33,95.05,
94.57,95.05,95.09,94.53,95.23,
95.05,95.23,95.39,95.02,95.29,
95.22,95.29,95.45,95.22,95.85,
95.3,95.85,95.86,95.23,96.68,
95.85,96.68,96.82,95.85,96.82,
96.68,96.82,96.98,96.35,96.59,
96.81,96.59,96.98,96.17,96.57,
96.58,96.57,96.79,96.19,96.78,
96.57,96.78,97.09,96.46,97.46,
96.78,97.46,97.47,96.75,97.89,
97.46,97.89,97.97,97.13,98.21,
97.9,98.21,98.23,97.24,98.24,
98.2,98.24,98.68,97.84,97.92,
98.25,97.92,98.69,97.86,97.61,
97.93,97.61,98.08,97.49,98.31,
97.6,98.31,98.44,96.87,98.44,
