120.0,122.52,123.34,119.38,123.66,
122.54,123.66,123.98,122.1,123.78,
123.58,123.78,124.52,123.0,123.96,
123.58,123.96,124.18,123.52,123.76,
123.94,123.76,124.12,123.12,124.72,
123.8,124.72,124.86,123.64,121.76,
124.74,121.76,124.78,121.76,121.32,
122.02,121.32,122.26,120.5,121.0,
121.1,121.0,121.36,120.7,118.8,
120.5,118.8,120.5,118.1,120.16,
118.54,120.16,121.06,118.48,119.32,
120.38,119.32,120.54,119.28,120.18,
119.32,120.18,120.2,119.32,119.98,
120.16,119.98,120.24,119.72,118.78,
120.0,118.78,120.02,118.38,118.52,
118.38,118.52,118.9,117.52,119.3,
118.5,119.3,120.18,118.28,118.26,
119.2,118.26,119.2,118.26,119.92,
118.26,119.92,120.3,118.0,118.36,
119.9,118.36,119.96,117.3,118.62,
118.4,118.62,119.48,118.22,118.42,
118.64,118.42,118.94,118.22,117.32,
118.54,117.32,118.64,117.32,118.38,
117.3,118.38,118.44,117.24,119.6,
118.36,119.6,119.86,117.8,122.74,
119.64,122.74,123.26,119.4,122.46,
122.74,122.46,123.14,121.9,119.6,
122.46,119.6,122.46,119.2,120.46,
119.5,120.46,120.94,119.24,120.16,
120.46,120.16,120.94,120.12,119.26,
120.16,119.26,120.4,118.52,119.86,
119.26,119.86,120.36,119.18,119.8,
119.84,119.8,120.48,119.08,120.06,
119.8,120.06,120.26,119.4,120.2,
119.94,120.2,120.9,119.2,119.98,
