144.788,144.077,144.865,143.901,115.1501,-0.7110000000000127,0.7880000000000109,144.466,
144.07,144.466,144.804,144.067,109.36030000000001,0.396000000000015,0.33799999999999386,144.72,
144.46,144.72,144.804,144.2,98.276,0.2599999999999909,0.08400000000000318,144.655,
144.612,144.655,144.745,144.585,30.8,0.043000000000006366,0.09000000000000341,144.572,
144.66,144.572,145.309,144.152,98.8798,-0.08799999999999386,0.7369999999999948,144.218,
144.565,144.218,144.926,143.886,94.83539999999999,-0.3470000000000084,0.7079999999999984,144.597,
144.217,144.597,144.839,143.522,108.4464,0.37999999999999545,0.24199999999999022,145.085,
144.592,145.085,145.137,144.378,109.7784,0.492999999999995,0.0519999999999925,145.355,
145.085,145.355,145.435,144.581,96.29549999999999,0.2699999999999818,0.0800000000000125,145.322,
145.316,145.322,145.363,145.279,21.490000000000002,0.006000000000000227,0.04099999999999682,145.715,
145.322,145.715,145.798,145.231,81.2826,0.3930000000000007,0.08299999999999841,145.794,
145.708,145.794,145.892,145.421,104.1567,0.08600000000001273,0.09799999999998477,146.86,
145.796,146.86,146.963,145.585,105.08340000000001,1.0640000000000214,0.10299999999998022,147.166,
146.86,147.166,147.661,146.44,102.8495,0.3059999999999832,0.49500000000000455,148.614,
147.153,148.614,148.852,147.087,108.2721,1.4610000000000127,0.23799999999999955,148.42,
148.548,148.42,148.63,148.41,15.559999999999999,-0.12800000000001432,0.21000000000000796,148.989,
148.425,148.989,149.082,148.422,90.98780000000001,0.563999999999993,0.09299999999998931,149.191,
148.989,149.191,149.38,148.123,94.2165,0.20199999999999818,0.18899999999999295,149.838,
149.191,149.838,149.902,149.092,86.8943,0.6469999999999914,0.06399999999999295,150.062,
149.836,150.062,150.28,149.548,95.00619999999999,0.2259999999999991,0.2179999999999893,147.647,
150.061,147.647,151.937,146.159,101.1172,-2.4140000000000157,4.2900000000000205,148.1,
147.634,148.1,148.1,147.6,20.96,0.4660000000000082,0.0,148.997,
148.073,148.997,149.699,145.393,103.6496,0.9240000000000066,0.7019999999999982,148.078,
149.0,148.078,149.096,147.51,91.9405,-0.921999999999997,1.0180000000000007,146.352,
148.078,146.352,148.408,146.218,114.67069999999998,-1.725999999999999,2.055999999999983,146.283,
146.352,146.283,146.929,145.096,116.0617,-0.06900000000001683,0.646000000000015,147.418,
146.283,147.418,147.854,145.973,112.99680000000001,1.1350000000000193,0.43600000000000705,147.717,
147.733,147.717,147.734,147.526,29.615,-0.015999999999991132,0.016999999999995907,148.675,
147.718,148.675,148.841,147.611,101.6858,0.957000000000022,0.16599999999999682,148.159,
148.675,148.159,148.82,146.98,111.39410000000001,-0.5160000000000196,0.6610000000000014,147.918,
148.158,147.918,148.173,145.664,109.49289999999999,-0.23999999999998067,0.25499999999999545,148.165,
147.92,148.165,148.443,147.107,104.227,0.24500000000000455,0.27800000000002,146.645,
148.165,146.645,148.397,146.55,109.97409999999999,-1.5199999999999818,1.7519999999999811,146.966,
147.121,146.966,147.145,146.595,19.265,-0.15500000000000114,0.17900000000000205,146.593,
146.951,146.593,147.562,146.079,105.07300000000001,-0.3580000000000041,0.9690000000000225,145.658,
146.537,145.658,146.928,145.302,96.2883,-0.8790000000000191,1.2700000000000102,146.422,
145.647,146.422,146.789,145.163,109.86219999999999,0.7750000000000057,0.3669999999999902,141.657,
146.432,141.657,146.584,140.199,114.64689999999999,-4.774999999999977,4.9269999999999925,138.666,
141.664,138.666,142.473,138.461,129.70149999999998,-2.9979999999999905,3.8070000000000164,139.733,
139.119,139.733,139.916,139.07,34.33,0.6140000000000043,0.18299999999999272,139.999,
139.733,139.999,140.791,138.794,125.0248,0.26599999999999113,0.7920000000000016,139.269,
139.999,139.269,140.62,137.655,14.376039999999998,-0.7299999999999898,1.350999999999999,139.474,
139.261,139.474,140.287,138.724,15.099810000000002,0.21299999999999386,0.8130000000000166,139.117,
