531.88,536.76,537.36,530.95,533.18,
536.78,533.18,537.55,532.65,532.22,
533.15,532.22,533.33,530.5,536.13,
532.22,536.13,537.21,532.21,532.08,
536.04,532.08,536.73,531.72,534.08,
532.07,534.08,535.9200000000001,531.6100000000001,535.98,
534.03,535.98,536.33,531.48,538.8599999999999,
536.18,538.8599999999999,541.4499999999999,534.4499999999999,552.8199999999999,
538.8,552.8199999999999,555.2599999999999,538.1999999999999,554.5699999999999,
552.93,554.5699999999999,558.4999999999999,551.2199999999999,552.36,
554.61,552.36,558.15,551.87,553.26,
552.39,553.26,553.41,547.37,554.14,
553.25,554.14,555.51,548.36,555.57,
554.15,555.57,556.86,551.82,553.8,
555.56,553.8,558.5999999999999,551.4599999999999,550.4699999999999,
553.81,550.4699999999999,553.8899999999999,549.06,552.75,
550.48,552.75,556.16,549.46,555.4399999999999,
552.8,555.4399999999999,555.79,551.27,552.43,
555.43,552.43,556.27,551.4899999999999,551.45,
552.52,551.45,553.1,549.37,552.91,
551.46,552.91,557.15,550.41,554.68,
552.93,554.68,558.42,549.8199999999999,563.9899999999999,
554.68,563.9899999999999,566.0999999999999,553.7199999999999,560.32,
563.83,560.32,564.3800000000001,559.44,560.24,
560.46,560.24,563.13,559.01,559.96,
560.22,559.96,562.21,559.77,555.95,
559.97,555.95,560.92,555.51,557.4300000000001,
555.95,557.4300000000001,559.6100000000001,555.94,555.8699999999999,
557.42,555.8699999999999,557.9699999999999,552.9,554.49,
555.85,554.49,556.4,553.84,557.9000000000001,
554.45,557.9000000000001,559.1800000000001,553.32,553.77,
557.89,553.77,558.6,553.28,553.98,
553.78,553.98,555.69,552.38,554.52,
554.0,554.52,554.98,552.32,554.75,
554.52,554.75,555.91,552.85,553.53,
554.74,553.53,555.42,552.71,556.4,
553.56,556.4,557.56,553.1299999999999,555.43,
556.41,555.43,558.46,554.68,552.1100000000001,
555.45,552.1100000000001,556.5000000000001,550.2,551.61,
552.12,551.61,554.72,551.5,554.54,
551.59,554.54,556.94,550.42,561.92,
554.56,561.92,562.1899999999999,553.9599999999999,556.91,
561.63,556.91,563.25,555.41,549.67,
556.92,549.67,558.66,547.93,549.78,
549.64,549.78,554.72,548.04,549.91,
549.8,549.91,550.7099999999999,547.9499999999999,546.11,
549.89,546.11,550.94,544.9,541.72,
546.13,541.72,546.7,541.5,547.0,
541.71,547.0,547.5,540.84,546.0000000000001,
546.95,546.0000000000001,546.95,544.1600000000001,548.35,
546.01,548.35,548.53,543.64,550.1100000000001,
548.33,550.1100000000001,550.23,547.73,548.93,
550.1,548.93,551.89,548.28,554.73,
548.95,554.73,555.7500000000001,548.95,551.63,
554.71,551.63,555.3,551.36,554.89,
