11240.0,11250.0,11280.0,11245.0,11305.0,11280.0,11350.0,11310.0,11325.0,
11280.0,11245.0,11305.0,11280.0,11350.0,11310.0,11260.0,11325.0,11270.0,
11305.0,11280.0,11350.0,11310.0,11260.0,11325.0,11475.0,11270.0,11480.0,
11350.0,11310.0,11260.0,11325.0,11475.0,11270.0,11405.0,11480.0,11410.0,
11260.0,11325.0,11475.0,11270.0,11405.0,11480.0,11330.0,11410.0,11325.0,
11475.0,11270.0,11405.0,11480.0,11330.0,11410.0,11400.0,11325.0,11400.0,
11405.0,11480.0,11330.0,11410.0,11400.0,11325.0,11395.0,11400.0,11395.0,
11330.0,11410.0,11400.0,11325.0,11395.0,11400.0,11420.0,11395.0,11360.0,
11400.0,11325.0,11395.0,11400.0,11420.0,11395.0,11265.0,11360.0,11265.0,
11395.0,11400.0,11420.0,11395.0,11265.0,11360.0,11250.0,11265.0,11300.0,
11420.0,11395.0,11265.0,11360.0,11250.0,11265.0,11225.0,11300.0,11225.0,
11265.0,11360.0,11250.0,11265.0,11225.0,11300.0,11085.0,11225.0,11090.0,
11250.0,11265.0,11225.0,11300.0,11085.0,11225.0,11000.0,11090.0,11005.0,
11225.0,11300.0,11085.0,11225.0,11000.0,11090.0,11015.0,11005.0,11015.0,
11085.0,11225.0,11000.0,11090.0,11015.0,11005.0,10980.0,11015.0,10975.0,
11000.0,11090.0,11015.0,11005.0,10980.0,11015.0,10975.0,10975.0,10970.0,
11015.0,11005.0,10980.0,11015.0,10975.0,10975.0,10900.0,10970.0,10910.0,
10980.0,11015.0,10975.0,10975.0,10900.0,10970.0,10885.0,10910.0,10885.0,
10975.0,10975.0,10900.0,10970.0,10885.0,10910.0,10875.0,10885.0,10700.0,
10900.0,10970.0,10885.0,10910.0,10875.0,10885.0,10290.0,10700.0,10295.0,
10885.0,10910.0,10875.0,10885.0,10290.0,10700.0,10175.0,10295.0,10175.0,
10875.0,10885.0,10290.0,10700.0,10175.0,10295.0,10395.0,10175.0,10390.0,
10290.0,10700.0,10175.0,10295.0,10395.0,10175.0,10420.0,10390.0,10420.0,
10175.0,10295.0,10395.0,10175.0,10420.0,10390.0,10395.0,10420.0,10395.0,
10395.0,10175.0,10420.0,10390.0,10395.0,10420.0,10515.0,10395.0,10525.0,
10420.0,10390.0,10395.0,10420.0,10515.0,10395.0,10565.0,10525.0,10565.0,
10395.0,10420.0,10515.0,10395.0,10565.0,10525.0,10605.0,10565.0,10600.0,
10515.0,10395.0,10565.0,10525.0,10605.0,10565.0,10620.0,10600.0,10500.0,
10565.0,10525.0,10605.0,10565.0,10620.0,10600.0,10485.0,10500.0,10480.0,
10605.0,10565.0,10620.0,10600.0,10485.0,10500.0,10350.0,10480.0,10350.0,
10620.0,10600.0,10485.0,10500.0,10350.0,10480.0,10385.0,10350.0,10390.0,
10485.0,10500.0,10350.0,10480.0,10385.0,10350.0,10310.0,10390.0,10300.0,
10350.0,10480.0,10385.0,10350.0,10310.0,10390.0,10285.0,10300.0,10290.0,
10385.0,10350.0,10310.0,10390.0,10285.0,10300.0,10280.0,10290.0,10275.0,
10310.0,10390.0,10285.0,10300.0,10280.0,10290.0,10265.0,10275.0,10265.0,
10285.0,10300.0,10280.0,10290.0,10265.0,10275.0,10190.0,10265.0,10190.0,
10280.0,10290.0,10265.0,10275.0,10190.0,10265.0,10165.0,10190.0,10160.0,
10265.0,10275.0,10190.0,10265.0,10165.0,10190.0,10000.0,10160.0,10000.0,
10190.0,10265.0,10165.0,10190.0,10000.0,10160.0,10010.0,10000.0,10005.0,
10165.0,10190.0,10000.0,10160.0,10010.0,10000.0,9954.0,10005.0,9956.0,
10000.0,10160.0,10010.0,10000.0,9954.0,10005.0,10120.0,9956.0,10125.0,
10010.0,10000.0,9954.0,10005.0,10120.0,9956.0,10090.0,10125.0,10085.0,
9954.0,10005.0,10120.0,9956.0,10090.0,10125.0,10140.0,10085.0,10135.0,
10120.0,9956.0,10090.0,10125.0,10140.0,10085.0,10155.0,10135.0,10155.0,
10090.0,10125.0,10140.0,10085.0,10155.0,10135.0,10180.0,10155.0,10185.0,
10140.0,10085.0,10155.0,10135.0,10180.0,10155.0,10200.0,10185.0,10200.0,
10155.0,10135.0,10180.0,10155.0,10200.0,10185.0,10270.0,10200.0,10260.0,
10180.0,10155.0,10200.0,10185.0,10270.0,10200.0,10195.0,10260.0,10165.0,
10200.0,10185.0,10270.0,10200.0,10195.0,10260.0,10110.0,10165.0,10110.0,
10270.0,10200.0,10195.0,10260.0,10110.0,10165.0,10230.0,10110.0,10230.0,
10195.0,10260.0,10110.0,10165.0,10230.0,10110.0,10140.0,10230.0,10140.0,
10110.0,10165.0,10230.0,10110.0,10140.0,10230.0,10165.0,10140.0,10165.0,
10230.0,10110.0,10140.0,10230.0,10165.0,10140.0,10240.0,10165.0,10255.0,
10140.0,10230.0,10165.0,10140.0,10240.0,10165.0,10430.0,10255.0,10435.0,
10165.0,10140.0,10240.0,10165.0,10430.0,10255.0,10410.0,10435.0,10345.0,
10240.0,10165.0,10430.0,10255.0,10410.0,10435.0,10175.0,10345.0,10180.0,
10430.0,10255.0,10410.0,10435.0,10175.0,10345.0,10280.0,10180.0,10285.0,
10410.0,10435.0,10175.0,10345.0,10280.0,10180.0,10200.0,10285.0,10205.0,
10175.0,10345.0,10280.0,10180.0,10200.0,10285.0,10125.0,10205.0,10130.0,
10280.0,10180.0,10200.0,10285.0,10125.0,10205.0,10055.0,10130.0,10050.0,
10200.0,10285.0,10125.0,10205.0,10055.0,10130.0,10010.0,10050.0,10005.0,
10125.0,10205.0,10055.0,10130.0,10010.0,10050.0,10000.0,10005.0,10005.0,
10055.0,10130.0,10010.0,10050.0,10000.0,10005.0,10015.0,10005.0,10015.0,
10010.0,10050.0,10000.0,10005.0,10015.0,10005.0,10055.0,10015.0,10195.0,
10000.0,10005.0,10015.0,10005.0,10055.0,10015.0,10230.0,10195.0,10235.0,
10015.0,10005.0,10055.0,10015.0,10230.0,10195.0,10220.0,10235.0,10210.0,
10055.0,10015.0,10230.0,10195.0,10220.0,10235.0,10040.0,10210.0,10045.0,
10230.0,10195.0,10220.0,10235.0,10040.0,10210.0,10000.0,10045.0,10000.0,
10220.0,10235.0,10040.0,10210.0,10000.0,10045.0,10005.0,10000.0,10010.0,
10040.0,10210.0,10000.0,10045.0,10005.0,10000.0,9964.0,10010.0,9964.0,
10000.0,10045.0,10005.0,10000.0,9964.0,10010.0,10020.0,9964.0,10025.0,
10005.0,10000.0,9964.0,10010.0,10020.0,9964.0,10180.0,10025.0,10185.0,
9964.0,10010.0,10020.0,9964.0,10180.0,10025.0,10200.0,10185.0,10250.0,
10020.0,9964.0,10180.0,10025.0,10200.0,10185.0,10295.0,10250.0,10295.0,
10180.0,10025.0,10200.0,10185.0,10295.0,10250.0,10285.0,10295.0,10285.0,
10200.0,10185.0,10295.0,10250.0,10285.0,10295.0,10315.0,10285.0,10315.0,
10295.0,10250.0,10285.0,10295.0,10315.0,10285.0,10310.0,10315.0,10320.0,
10285.0,10295.0,10315.0,10285.0,10310.0,10315.0,10340.0,10320.0,10340.0,
10315.0,10285.0,10310.0,10315.0,10340.0,10320.0,10320.0,10340.0,10320.0,
10310.0,10315.0,10340.0,10320.0,10320.0,10340.0,10335.0,10320.0,10320.0,
10340.0,10320.0,10320.0,10340.0,10335.0,10320.0,10200.0,10320.0,10200.0,
10320.0,10340.0,10335.0,10320.0,10200.0,10320.0,10250.0,10200.0,9990.0,
10335.0,10320.0,10200.0,10320.0,10250.0,10200.0,9800.0,9990.0,9800.0,
10200.0,10320.0,10250.0,10200.0,9800.0,9990.0,9678.0,9800.0,9680.0,
10250.0,10200.0,9800.0,9990.0,9678.0,9800.0,9594.0,9680.0,9590.0,
9800.0,9990.0,9678.0,9800.0,9594.0,9680.0,9622.0,9590.0,9626.0,
9678.0,9800.0,9594.0,9680.0,9622.0,9590.0,9608.0,9626.0,9610.0,
9594.0,9680.0,9622.0,9590.0,9608.0,9626.0,9642.0,9610.0,9636.0,
9622.0,9590.0,9608.0,9626.0,9642.0,9610.0,9592.0,9636.0,9590.0,
9608.0,9626.0,9642.0,9610.0,9592.0,9636.0,9620.0,9590.0,9624.0,
9642.0,9610.0,9592.0,9636.0,9620.0,9590.0,9624.0,9624.0,9640.0,
9592.0,9636.0,9620.0,9590.0,9624.0,9624.0,9550.0,9640.0,9546.0,
9620.0,9590.0,9624.0,9624.0,9550.0,9640.0,9580.0,9546.0,9578.0,
9624.0,9624.0,9550.0,9640.0,9580.0,9546.0,9640.0,9578.0,9640.0,
9550.0,9640.0,9580.0,9546.0,9640.0,9578.0,9632.0,9640.0,9632.0,
9580.0,9546.0,9640.0,9578.0,9632.0,9640.0,9634.0,9632.0,9634.0,
9640.0,9578.0,9632.0,9640.0,9634.0,9632.0,9650.0,9634.0,9650.0,
9632.0,9640.0,9634.0,9632.0,9650.0,9634.0,9576.0,9650.0,9566.0,
9634.0,9632.0,9650.0,9634.0,9576.0,9650.0,9406.0,9566.0,9412.0,
9650.0,9634.0,9576.0,9650.0,9406.0,9566.0,9376.0,9412.0,9402.0,
9576.0,9650.0,9406.0,9566.0,9376.0,9412.0,9208.0,9402.0,9210.0,
9406.0,9566.0,9376.0,9412.0,9208.0,9402.0,9140.0,9210.0,9130.0,
9376.0,9412.0,9208.0,9402.0,9140.0,9210.0,9156.0,9130.0,9140.0,
9208.0,9402.0,9140.0,9210.0,9156.0,9130.0,9052.0,9140.0,9054.0,
9140.0,9210.0,9156.0,9130.0,9052.0,9140.0,9010.0,9054.0,9010.0,
9156.0,9130.0,9052.0,9140.0,9010.0,9054.0,9024.0,9010.0,9026.0,
9052.0,9140.0,9010.0,9054.0,9024.0,9010.0,8920.0,9026.0,8930.0,
9010.0,9054.0,9024.0,9010.0,8920.0,9026.0,8906.0,8930.0,8914.0,
9024.0,9010.0,8920.0,9026.0,8906.0,8930.0,8850.0,8914.0,8750.0,
8920.0,9026.0,8906.0,8930.0,8850.0,8914.0,8560.0,8750.0,8570.0,
8906.0,8930.0,8850.0,8914.0,8560.0,8750.0,8480.0,8570.0,8474.0,
8850.0,8914.0,8560.0,8750.0,8480.0,8570.0,8550.0,8474.0,8550.0,
8560.0,8750.0,8480.0,8570.0,8550.0,8474.0,8628.0,8550.0,8630.0,
8480.0,8570.0,8550.0,8474.0,8628.0,8550.0,8674.0,8630.0,8682.0,
8550.0,8474.0,8628.0,8550.0,8674.0,8630.0,8556.0,8682.0,8560.0,
8628.0,8550.0,8674.0,8630.0,8556.0,8682.0,8544.0,8560.0,8530.0,
8674.0,8630.0,8556.0,8682.0,8544.0,8560.0,8458.0,8530.0,8452.0,
8556.0,8682.0,8544.0,8560.0,8458.0,8530.0,8420.0,8452.0,8600.0,
8544.0,8560.0,8458.0,8530.0,8420.0,8452.0,8516.0,8600.0,8512.0,
8458.0,8530.0,8420.0,8452.0,8516.0,8600.0,8628.0,8512.0,8626.0,
8420.0,8452.0,8516.0,8600.0,8628.0,8512.0,8568.0,8626.0,8564.0,
8516.0,8600.0,8628.0,8512.0,8568.0,8626.0,8544.0,8564.0,8544.0,
8628.0,8512.0,8568.0,8626.0,8544.0,8564.0,8524.0,8544.0,8534.0,
8568.0,8626.0,8544.0,8564.0,8524.0,8544.0,8546.0,8534.0,8544.0,
8544.0,8564.0,8524.0,8544.0,8546.0,8534.0,8522.0,8544.0,8524.0,
8524.0,8544.0,8546.0,8534.0,8522.0,8544.0,8734.0,8524.0,8716.0,
8546.0,8534.0,8522.0,8544.0,8734.0,8524.0,8756.0,8716.0,8700.0,
8522.0,8544.0,8734.0,8524.0,8756.0,8716.0,8748.0,8700.0,8748.0,
8734.0,8524.0,8756.0,8716.0,8748.0,8700.0,8694.0,8748.0,8694.0,
8756.0,8716.0,8748.0,8700.0,8694.0,8748.0,8824.0,8694.0,8824.0,
8748.0,8700.0,8694.0,8748.0,8824.0,8694.0,8810.0,8824.0,8812.0,
8694.0,8748.0,8824.0,8694.0,8810.0,8824.0,8822.0,8812.0,8822.0,
8824.0,8694.0,8810.0,8824.0,8822.0,8812.0,8902.0,8822.0,8904.0,
8810.0,8824.0,8822.0,8812.0,8902.0,8822.0,8838.0,8904.0,8838.0,
8822.0,8812.0,8902.0,8822.0,8838.0,8904.0,8924.0,8838.0,8920.0,
8902.0,8822.0,8838.0,8904.0,8924.0,8838.0,8866.0,8920.0,8980.0,
8838.0,8904.0,8924.0,8838.0,8866.0,8920.0,9146.0,8980.0,9144.0,
8924.0,8838.0,8866.0,8920.0,9146.0,8980.0,8860.0,9144.0,8860.0,
8866.0,8920.0,9146.0,8980.0,8860.0,9144.0,8728.0,8860.0,8728.0,
9146.0,8980.0,8860.0,9144.0,8728.0,8860.0,8734.0,8728.0,8746.0,
8860.0,9144.0,8728.0,8860.0,8734.0,8728.0,8690.0,8746.0,8700.0,
8728.0,8860.0,8734.0,8728.0,8690.0,8746.0,8710.0,8700.0,8710.0,
8734.0,8728.0,8690.0,8746.0,8710.0,8700.0,8750.0,8710.0,8750.0,
8690.0,8746.0,8710.0,8700.0,8750.0,8710.0,8588.0,8750.0,8580.0,
8710.0,8700.0,8750.0,8710.0,8588.0,8750.0,8576.0,8580.0,8490.0,
8750.0,8710.0,8588.0,8750.0,8576.0,8580.0,8500.0,8490.0,8500.0,
8588.0,8750.0,8576.0,8580.0,8500.0,8490.0,8524.0,8500.0,8524.0,
8576.0,8580.0,8500.0,8490.0,8524.0,8500.0,8470.0,8524.0,8456.0,
8500.0,8490.0,8524.0,8500.0,8470.0,8524.0,8500.0,8456.0,8486.0,
8524.0,8500.0,8470.0,8524.0,8500.0,8456.0,8452.0,8486.0,8452.0,
8470.0,8524.0,8500.0,8456.0,8452.0,8486.0,8336.0,8452.0,8334.0,
8500.0,8456.0,8452.0,8486.0,8336.0,8452.0,8368.0,8334.0,8390.0,
8452.0,8486.0,8336.0,8452.0,8368.0,8334.0,8436.0,8390.0,8438.0,
8336.0,8452.0,8368.0,8334.0,8436.0,8390.0,8426.0,8438.0,8600.0,
8368.0,8334.0,8436.0,8390.0,8426.0,8438.0,8512.0,8600.0,8512.0,
8436.0,8390.0,8426.0,8438.0,8512.0,8600.0,8478.0,8512.0,8474.0,
8426.0,8438.0,8512.0,8600.0,8478.0,8512.0,8580.0,8474.0,8568.0,
8512.0,8600.0,8478.0,8512.0,8580.0,8474.0,8614.0,8568.0,8614.0,
8478.0,8512.0,8580.0,8474.0,8614.0,8568.0,8700.0,8614.0,8700.0,
8580.0,8474.0,8614.0,8568.0,8700.0,8614.0,8668.0,8700.0,8680.0,
8614.0,8568.0,8700.0,8614.0,8668.0,8700.0,8566.0,8680.0,8582.0,
8700.0,8614.0,8668.0,8700.0,8566.0,8680.0,8600.0,8582.0,8600.0,
8668.0,8700.0,8566.0,8680.0,8600.0,8582.0,8580.0,8600.0,8900.0,
8566.0,8680.0,8600.0,8582.0,8580.0,8600.0,9328.0,8900.0,9330.0,
8600.0,8582.0,8580.0,8600.0,9328.0,8900.0,9366.0,9330.0,9378.0,
8580.0,8600.0,9328.0,8900.0,9366.0,9330.0,9356.0,9378.0,9356.0,
9328.0,8900.0,9366.0,9330.0,9356.0,9378.0,9358.0,9356.0,9358.0,
9366.0,9330.0,9356.0,9378.0,9358.0,9356.0,9322.0,9358.0,9320.0,
9356.0,9378.0,9358.0,9356.0,9322.0,9358.0,9326.0,9320.0,9328.0,
9358.0,9356.0,9322.0,9358.0,9326.0,9320.0,9214.0,9328.0,9202.0,
9322.0,9358.0,9326.0,9320.0,9214.0,9328.0,9282.0,9202.0,9282.0,
9326.0,9320.0,9214.0,9328.0,9282.0,9202.0,9290.0,9282.0,9500.0,
9214.0,9328.0,9282.0,9202.0,9290.0,9282.0,9578.0,9500.0,9580.0,
9282.0,9202.0,9290.0,9282.0,9578.0,9500.0,9760.0,9580.0,9764.0,
9290.0,9282.0,9578.0,9500.0,9760.0,9580.0,9734.0,9764.0,9732.0,
9578.0,9500.0,9760.0,9580.0,9734.0,9764.0,9632.0,9732.0,9632.0,
9760.0,9580.0,9734.0,9764.0,9632.0,9732.0,9620.0,9632.0,9632.0,
9734.0,9764.0,9632.0,9732.0,9620.0,9632.0,9602.0,9632.0,9604.0,
9632.0,9732.0,9620.0,9632.0,9602.0,9632.0,9556.0,9604.0,9560.0,
9620.0,9632.0,9602.0,9632.0,9556.0,9604.0,9560.0,9560.0,9552.0,
9602.0,9632.0,9556.0,9604.0,9560.0,9560.0,9564.0,9552.0,9700.0,
9556.0,9604.0,9560.0,9560.0,9564.0,9552.0,9630.0,9700.0,9620.0,
9560.0,9560.0,9564.0,9552.0,9630.0,9700.0,9538.0,9620.0,9536.0,
9564.0,9552.0,9630.0,9700.0,9538.0,9620.0,9612.0,9536.0,9610.0,
9630.0,9700.0,9538.0,9620.0,9612.0,9536.0,9608.0,9610.0,9608.0,
9538.0,9620.0,9612.0,9536.0,9608.0,9610.0,9660.0,9608.0,9660.0,
9612.0,9536.0,9608.0,9610.0,9660.0,9608.0,9402.0,9660.0,9400.0,
9608.0,9610.0,9660.0,9608.0,9402.0,9660.0,9260.0,9400.0,9266.0,
9660.0,9608.0,9402.0,9660.0,9260.0,9400.0,9240.0,9266.0,9234.0,
9402.0,9660.0,9260.0,9400.0,9240.0,9266.0,9206.0,9234.0,9100.0,
9260.0,9400.0,9240.0,9266.0,9206.0,9234.0,9262.0,9100.0,9264.0,
9240.0,9266.0,9206.0,9234.0,9262.0,9100.0,9092.0,9264.0,9098.0,
9206.0,9234.0,9262.0,9100.0,9092.0,9264.0,9134.0,9098.0,9134.0,
9262.0,9100.0,9092.0,9264.0,9134.0,9098.0,9130.0,9134.0,9132.0,
9092.0,9264.0,9134.0,9098.0,9130.0,9134.0,9070.0,9132.0,9070.0,
9134.0,9098.0,9130.0,9134.0,9070.0,9132.0,9126.0,9070.0,9130.0,
9130.0,9134.0,9070.0,9132.0,9126.0,9070.0,9040.0,9130.0,9058.0,
9070.0,9132.0,9126.0,9070.0,9040.0,9130.0,9002.0,9058.0,9008.0,
9126.0,9070.0,9040.0,9130.0,9002.0,9058.0,8960.0,9008.0,9050.0,
9040.0,9130.0,9002.0,9058.0,8960.0,9008.0,9106.0,9050.0,9108.0,
9002.0,9058.0,8960.0,9008.0,9106.0,9050.0,9140.0,9108.0,9130.0,
8960.0,9008.0,9106.0,9050.0,9140.0,9108.0,9140.0,9130.0,9132.0,
9106.0,9050.0,9140.0,9108.0,9140.0,9130.0,9158.0,9132.0,9160.0,
9140.0,9108.0,9140.0,9130.0,9158.0,9132.0,9126.0,9160.0,9130.0,
9140.0,9130.0,9158.0,9132.0,9126.0,9160.0,9172.0,9130.0,9170.0,
9158.0,9132.0,9126.0,9160.0,9172.0,9130.0,9164.0,9170.0,9156.0,
9126.0,9160.0,9172.0,9130.0,9164.0,9170.0,9132.0,9156.0,9156.0,
9172.0,9130.0,9164.0,9170.0,9132.0,9156.0,9104.0,9156.0,8950.0,
9164.0,9170.0,9132.0,9156.0,9104.0,9156.0,8830.0,8950.0,8830.0,
9132.0,9156.0,9104.0,9156.0,8830.0,8950.0,8860.0,8830.0,8856.0,
9104.0,9156.0,8830.0,8950.0,8860.0,8830.0,8842.0,8856.0,8844.0,
8830.0,8950.0,8860.0,8830.0,8842.0,8856.0,8816.0,8844.0,8818.0,
8860.0,8830.0,8842.0,8856.0,8816.0,8844.0,8788.0,8818.0,8790.0,
8842.0,8856.0,8816.0,8844.0,8788.0,8818.0,8752.0,8790.0,8750.0,
8816.0,8844.0,8788.0,8818.0,8752.0,8790.0,8756.0,8750.0,8774.0,
8788.0,8818.0,8752.0,8790.0,8756.0,8750.0,8908.0,8774.0,8906.0,
8752.0,8790.0,8756.0,8750.0,8908.0,8774.0,8892.0,8906.0,8860.0,
8756.0,8750.0,8908.0,8774.0,8892.0,8906.0,8902.0,8860.0,8902.0,
8908.0,8774.0,8892.0,8906.0,8902.0,8860.0,8974.0,8902.0,8966.0,
8892.0,8906.0,8902.0,8860.0,8974.0,8902.0,8926.0,8966.0,8928.0,
8902.0,8860.0,8974.0,8902.0,8926.0,8966.0,8932.0,8928.0,8932.0,
8974.0,8902.0,8926.0,8966.0,8932.0,8928.0,8902.0,8932.0,8902.0,
8926.0,8966.0,8932.0,8928.0,8902.0,8932.0,8854.0,8902.0,8856.0,
8932.0,8928.0,8902.0,8932.0,8854.0,8902.0,8932.0,8856.0,8932.0,
8902.0,8932.0,8854.0,8902.0,8932.0,8856.0,8996.0,8932.0,8982.0,
8854.0,8902.0,8932.0,8856.0,8996.0,8932.0,8980.0,8982.0,9050.0,
8932.0,8856.0,8996.0,8932.0,8980.0,8982.0,9040.0,9050.0,9036.0,
8996.0,8932.0,8980.0,8982.0,9040.0,9050.0,8972.0,9036.0,8970.0,
8980.0,8982.0,9040.0,9050.0,8972.0,9036.0,8916.0,8970.0,8912.0,
9040.0,9050.0,8972.0,9036.0,8916.0,8970.0,8818.0,8912.0,8820.0,
8972.0,9036.0,8916.0,8970.0,8818.0,8912.0,8838.0,8820.0,8846.0,
8916.0,8970.0,8818.0,8912.0,8838.0,8820.0,8810.0,8846.0,8812.0,
8818.0,8912.0,8838.0,8820.0,8810.0,8846.0,8720.0,8812.0,8730.0,
8838.0,8820.0,8810.0,8846.0,8720.0,8812.0,8690.0,8730.0,8694.0,
8810.0,8846.0,8720.0,8812.0,8690.0,8730.0,8684.0,8694.0,8700.0,
8720.0,8812.0,8690.0,8730.0,8684.0,8694.0,8820.0,8700.0,8818.0,
8690.0,8730.0,8684.0,8694.0,8820.0,8700.0,8854.0,8818.0,8854.0,
8684.0,8694.0,8820.0,8700.0,8854.0,8818.0,8874.0,8854.0,8866.0,
8820.0,8700.0,8854.0,8818.0,8874.0,8854.0,8916.0,8866.0,8924.0,
8854.0,8818.0,8874.0,8854.0,8916.0,8866.0,8992.0,8924.0,8974.0,
8874.0,8854.0,8916.0,8866.0,8992.0,8924.0,9038.0,8974.0,9038.0,
8916.0,8866.0,8992.0,8924.0,9038.0,8974.0,9008.0,9038.0,9008.0,
8992.0,8924.0,9038.0,8974.0,9008.0,9038.0,9066.0,9008.0,9070.0,
9038.0,8974.0,9008.0,9038.0,9066.0,9008.0,9008.0,9070.0,8850.0,
9008.0,9038.0,9066.0,9008.0,9008.0,9070.0,8880.0,8850.0,8880.0,
9066.0,9008.0,9008.0,9070.0,8880.0,8850.0,9050.0,8880.0,9052.0,
9008.0,9070.0,8880.0,8850.0,9050.0,8880.0,8936.0,9052.0,8936.0,
8880.0,8850.0,9050.0,8880.0,8936.0,9052.0,8950.0,8936.0,8950.0,
9050.0,8880.0,8936.0,9052.0,8950.0,8936.0,9024.0,8950.0,9024.0,
8936.0,9052.0,8950.0,8936.0,9024.0,8950.0,9080.0,9024.0,9082.0,
8950.0,8936.0,9024.0,8950.0,9080.0,9024.0,9008.0,9082.0,8990.0,
9024.0,8950.0,9080.0,9024.0,9008.0,9082.0,9054.0,8990.0,9052.0,
9080.0,9024.0,9008.0,9082.0,9054.0,8990.0,9048.0,9052.0,9000.0,
9008.0,9082.0,9054.0,8990.0,9048.0,9052.0,8780.0,9000.0,8772.0,
9054.0,8990.0,9048.0,9052.0,8780.0,9000.0,8800.0,8772.0,8798.0,
